"","Value","Freq","Count","CLASSNAMES","R","G","B","RED","GREEN","BLUE","ACRES","REL_PERCENT"
"130",314,5150,2092395,"Herb Cover = 14%",190,223,218,0.745098039,0.874509804,0.854901961,1145,0
"131",315,7372,1615771,"Herb Cover = 15%",187,222,215,0.733333333,0.870588235,0.843137255,1639,0
"132",316,4078,2501834,"Herb Cover = 16%",183,220,213,0.717647059,0.862745098,0.835294118,907,0
"133",317,3841,2603161,"Herb Cover = 17%",180,218,211,0.705882353,0.854901961,0.82745098,854,0
"134",318,4614,3108854,"Herb Cover = 18%",176,217,209,0.690196078,0.850980392,0.819607843,1026,0
"135",319,6181,3292426,"Herb Cover = 19%",173,215,207,0.678431373,0.843137255,0.811764706,1375,0
"136",320,8707,4374475,"Herb Cover = 20%",170,213,205,0.666666667,0.835294118,0.803921569,1936,0
"137",321,2552,2491584,"Herb Cover = 21%",166,211,203,0.650980392,0.82745098,0.796078431,568,0
"138",322,14248,5390728,"Herb Cover = 22%",163,210,204,0.639215686,0.823529412,0.8,3169,0
"139",323,18324,5885321,"Herb Cover = 23%",159,208,199,0.623529412,0.815686275,0.780392157,4075,0
"140",324,24842,6222515,"Herb Cover = 24%",156,206,197,0.611764706,0.807843137,0.77254902,5525,0
"141",325,33076,19672273,"Herb Cover = 25%",152,205,195,0.596078431,0.803921569,0.764705882,7356,0.1
"142",326,38481,9794595,"Herb Cover = 26%",149,203,193,0.584313725,0.796078431,0.756862745,8558,0.1
"143",327,3907,4107617,"Herb Cover = 27%",146,201,191,0.57254902,0.788235294,0.749019608,869,0
"144",328,43954,11995319,"Herb Cover = 28%",142,200,189,0.556862745,0.784313725,0.741176471,9775,0.1
"145",329,46047,16696258,"Herb Cover = 29%",139,198,187,0.545098039,0.776470588,0.733333333,10241,0.1
"146",330,47458,21420511,"Herb Cover = 30%",135,196,185,0.529411765,0.768627451,0.725490196,10554,0.1
"147",331,47515,26519145,"Herb Cover = 31%",132,195,183,0.517647059,0.764705882,0.717647059,10567,0.1
"148",332,47375,28320132,"Herb Cover = 32%",128,193,181,0.501960784,0.756862745,0.709803922,10536,0.1
"149",333,4100,4464835,"Herb Cover = 33%",125,191,178,0.490196078,0.749019608,0.698039216,912,0
"150",334,44832,25757946,"Herb Cover = 34%",121,190,176,0.474509804,0.745098039,0.690196078,9970,0.1
"151",335,299368,50643114,"Herb Cover = 35%",118,188,174,0.462745098,0.737254902,0.682352941,66578,0.5
"152",336,41888,30326719,"Herb Cover = 36%",115,186,172,0.450980392,0.729411765,0.674509804,9316,0.1
